territory,ec_number,participants_number,given_bulletins_number,returned_bulletins_number,invalid_bulletins_number,turnout,yes_votes_total,yes_votes_percentage,no_votes_total,no_votes_percentage
Ахвахская,89,559,513,513,1,91.771019677996,444,86.55,68,13.26
Ахвахская,90,400,352,352,0,88.000000000000,307,87.22,45,12.78
Ахвахская,91,86,76,76,0,88.372093023256,69,90.79,7,9.21
Ахвахская,92,195,167,167,0,85.641025641026,148,88.62,19,11.38
Ахвахская,93,326,292,292,0,89.570552147239,248,84.93,44,15.07
Ахвахская,94,629,525,525,0,83.465818759936,473,90.1,52,9.9
Ахвахская,95,418,373,373,0,89.234449760766,330,88.47,43,11.53
Ахвахская,96,389,363,363,8,93.316195372751,301,82.92,54,14.88
Ахвахская,97,394,364,364,0,92.385786802030,311,85.44,53,14.56
Ахвахская,98,323,298,298,0,92.260061919505,254,85.23,44,14.77
Ахвахская,99,108,98,98,0,90.740740740741,89,90.82,9,9.18
Ахвахская,100,181,167,167,1,92.265193370166,145,86.83,21,12.57
Ахвахская,101,65,63,63,0,96.923076923077,57,90.48,6,9.52
Ахвахская,102,327,306,306,2,93.577981651376,256,83.66,48,15.69
Ахвахская,103,713,646,646,0,90.603085553997,550,85.14,96,14.86
Ахвахская,104,743,655,655,0,88.156123822342,558,85.19,97,14.81
Ахвахская,105,435,409,409,13,94.022988505747,332,81.17,64,15.65
Ахтынская,106,1071,960,960,10,89.635854341737,794,82.71,156,16.25
Ахтынская,107,1160,970,970,1,83.620689655172,922,95.05,47,4.85
Ахтынская,108,661,538,538,0,81.391830559758,511,94.98,27,5.02
Ахтынская,109,1212,1003,1003,22,82.755775577558,960,95.71,21,2.09
Ахтынская,110,534,456,456,0,85.393258426966,432,94.74,24,5.26
Ахтынская,111,96,84,84,0,87.500000000000,81,96.43,3,3.57
Ахтынская,112,1105,920,920,1,83.257918552036,876,95.22,43,4.67
Ахтынская,113,1168,920,920,0,78.767123287671,828,90,92,10
Ахтынская,114,662,552,552,5,83.383685800604,500,90.58,47,8.51
Ахтынская,115,151,136,136,0,90.066225165563,127,93.38,9,6.62
Ахтынская,116,176,158,158,0,89.772727272727,147,93.04,11,6.96
Ахтынская,117,200,180,180,0,90.000000000000,172,95.56,8,4.44
Ахтынская,118,325,283,283,0,87.076923076923,264,93.29,19,6.71
Ахтынская,119,867,742,742,0,85.582468281430,690,92.99,52,7.01
Ахтынская,120,885,740,740,1,83.615819209040,684,92.43,55,7.43
Ахтынская,121,730,618,618,0,84.657534246575,580,93.85,38,6.15
Ахтынская,122,70,64,64,0,91.428571428571,59,92.19,5,7.81
Ахтынская,123,599,452,452,0,75.459098497496,415,91.81,37,8.19
Ахтынская,124,1053,938,938,0,89.078822412156,905,96.48,33,3.52
Ахтынская,125,502,422,422,0,84.063745019920,391,92.65,31,7.35
Ахтынская,126,72,65,65,0,90.277777777778,59,90.77,6,9.23
Ахтынская,127,513,431,431,0,84.015594541910,396,91.88,35,8.12
Ахтынская,128,315,296,296,0,93.968253968254,278,93.92,18,6.08
Ахтынская,129,108,96,96,0,88.888888888889,80,83.33,16,16.67
Ахтынская,130,636,536,536,0,84.276729559748,509,94.96,27,5.04
Ахтынская,131,210,179,179,0,85.238095238095,167,93.3,12,6.7
Ахтынская,132,917,845,845,3,92.148309705562,777,91.95,65,7.69
Ахтынская,133,101,89,89,0,88.118811881188,82,92.13,7,7.87
Ахтынская,134,674,604,604,5,89.614243323442,539,89.24,60,9.93
Ахтынская,135,521,441,441,1,84.644913627639,419,95.01,21,4.76
Ахтынская,136,176,161,161,3,91.477272727273,148,91.93,10,6.21
Бабаюртовская,137,2350,2138,2138,0,90.978723404255,2102,98.32,36,1.68
Бабаюртовская,138,1437,1307,1307,0,90.953375086987,1289,98.62,18,1.38
Бабаюртовская,139,1743,1584,1584,0,90.877796901893,1553,98.04,31,1.96
Бабаюртовская,140,164,160,160,0,97.560975609756,152,95,8,5
Бабаюртовская,141,2303,2124,2124,0,92.227529309596,2074,97.65,50,2.35
Бабаюртовская,142,813,753,753,0,92.619926199262,724,96.15,29,3.85
Бабаюртовская,143,575,551,551,0,95.826086956522,521,94.56,30,5.44
Бабаюртовская,144,628,598,598,0,95.222929936306,587,98.16,11,1.84
Бабаюртовская,145,1020,969,969,0,95.000000000000,946,97.63,23,2.37
Бабаюртовская,146,1488,1449,1449,0,97.379032258065,1405,96.96,44,3.04
Бабаюртовская,147,1420,1369,1369,0,96.408450704225,1328,97.01,41,2.99
Бабаюртовская,148,1585,1436,1436,11,90.599369085173,1159,80.71,266,18.52
Бабаюртовская,149,1507,1446,1446,0,95.952222959522,1408,97.37,38,2.63
Бабаюртовская,150,1330,1232,1232,3,92.631578947368,1094,88.8,135,10.96
Бабаюртовская,151,1279,1170,1170,0,91.477716966380,1139,97.35,31,2.65
Бабаюртовская,152,1395,1311,1311,0,93.978494623656,1297,98.93,14,1.07
Бабаюртовская,153,420,400,400,0,95.238095238095,389,97.25,11,2.75
Бабаюртовская,154,441,430,430,0,97.505668934240,421,97.91,9,2.09
Бабаюртовская,155,995,958,958,0,96.281407035176,940,98.12,18,1.88
Бабаюртовская,156,1842,1766,1766,0,95.874049945711,1716,97.17,50,2.83
Бабаюртовская,157,1092,1050,1050,0,96.153846153846,1012,96.38,38,3.62
Бабаюртовская,158,927,874,874,0,94.282632146710,853,97.6,21,2.4
Бабаюртовская,159,159,153,153,0,96.226415094340,149,97.39,4,2.61
Бабаюртовская,160,395,391,391,0,98.987341772152,361,92.33,30,7.67
Бабаюртовская,161,798,768,768,0,96.240601503759,745,97.01,23,2.99
Бежтинская,1800,307,252,252,0,82.084690553746,227,90.08,25,9.92
Бежтинская,1801,650,600,600,0,92.307692307692,545,90.83,55,9.17
Бежтинская,1802,905,812,812,0,89.723756906077,782,96.31,30,3.69
Бежтинская,1803,935,812,812,3,86.844919786096,730,89.9,79,9.73
Бежтинская,1804,506,308,308,1,60.869565217391,263,85.39,44,14.29
Бежтинская,1805,495,420,420,0,84.848484848485,226,53.81,194,46.19
Бежтинская,1806,137,110,110,1,80.291970802920,109,99.09,0,0
Бежтинская,1807,410,390,390,0,95.121951219512,378,96.92,12,3.08
Бежтинская,1808,222,206,206,2,92.792792792793,109,52.91,95,46.12
Бежтинская,1809,730,692,692,64,94.794520547945,528,76.3,100,14.45
Бежтинская,1810,463,404,404,59,87.257019438445,295,73.02,50,12.38
Бежтинская,1811,199,181,181,6,90.954773869347,134,74.03,41,22.65
Ботлихская,162,20,19,19,0,95.000000000000,18,94.74,1,5.26
Ботлихская,163,895,869,869,37,97.094972067039,818,94.13,14,1.61
Ботлихская,164,346,319,319,3,92.196531791908,310,97.18,6,1.88
Ботлихская,165,2000,1912,1912,0,95.600000000000,1893,99.01,19,.99
Ботлихская,166,633,609,609,0,96.208530805687,601,98.69,8,1.31
Ботлихская,167,56,50,50,0,89.285714285714,49,98,1,2
Ботлихская,168,9,7,7,0,77.777777777778,6,85.71,1,14.29
Ботлихская,169,521,474,474,0,90.978886756238,472,99.58,2,.42
Ботлихская,170,1114,1098,1095,0,98.563734290844,1041,95.07,54,4.93
Ботлихская,171,735,694,692,0,94.421768707483,621,89.74,71,10.26
Ботлихская,172,56,55,55,1,98.214285714286,50,90.91,4,7.27
Ботлихская,173,32,29,29,1,90.625000000000,27,93.1,1,3.45
Ботлихская,174,243,221,221,5,90.946502057613,192,86.88,24,10.86
Ботлихская,175,186,172,172,3,92.473118279570,161,93.6,8,4.65
Ботлихская,176,2096,1571,1571,19,74.952290076336,1448,92.17,104,6.62
Ботлихская,177,976,799,799,6,81.864754098361,725,90.74,68,8.51
Ботлихская,178,1572,1516,1516,2,96.437659033079,1426,94.06,88,5.8
Ботлихская,179,304,271,271,1,89.144736842105,244,90.04,26,9.59
Ботлихская,180,38,32,32,1,84.210526315789,29,90.63,2,6.25
Ботлихская,181,1518,1387,1387,0,91.370223978920,1371,98.85,16,1.15
Ботлихская,182,158,146,146,0,92.405063291139,142,97.26,4,2.74
Ботлихская,183,167,161,161,6,96.407185628743,143,88.82,12,7.45
Ботлихская,184,1860,1710,1710,0,91.935483870968,1560,91.23,150,8.77
Ботлихская,185,32,28,28,1,87.500000000000,24,85.71,3,10.71
Ботлихская,186,26,21,21,0,80.769230769231,20,95.24,1,4.76
Ботлихская,187,85,80,80,0,94.117647058824,75,93.75,5,6.25
Ботлихская,188,455,418,418,2,91.868131868132,414,99.04,2,.48
Ботлихская,189,170,163,163,4,95.882352941176,157,96.32,2,1.23
Ботлихская,190,236,211,211,0,89.406779661017,209,99.05,2,.95
Ботлихская,191,218,210,208,0,96.330275229358,192,92.31,16,7.69
Ботлихская,192,11,10,10,0,90.909090909091,9,90,1,10
Ботлихская,193,1195,955,955,6,79.916317991632,848,88.8,101,10.58
Ботлихская,194,1736,1500,1500,0,86.405529953917,1415,94.33,85,5.67
Ботлихская,195,380,335,335,0,88.157894736842,324,96.72,11,3.28
Ботлихская,196,389,342,342,5,87.917737789203,299,87.43,38,11.11
Ботлихская,197,24,21,21,0,87.500000000000,20,95.24,1,4.76
Ботлихская,198,999,790,790,0,79.079079079079,631,79.87,159,20.13
Ботлихская,199,1399,1370,1069,3,97.927090779128,1022,95.6,44,4.12
Ботлихская,200,231,230,180,4,99.567099567100,153,85,23,12.78
Ботлихская,201,68,67,62,0,98.529411764706,58,93.55,4,6.45
Ботлихская,202,403,337,337,0,83.622828784119,330,97.92,7,2.08
Ботлихская,203,182,173,173,6,95.054945054945,158,91.33,9,5.2
Ботлихская,204,412,380,380,0,92.233009708738,366,96.32,14,3.68
Ботлихская,205,1250,1112,1112,8,88.960000000000,982,88.31,122,10.97
Ботлихская,206,525,462,462,4,88.000000000000,407,88.1,51,11.04
Ботлихская,207,369,339,339,1,91.869918699187,326,96.17,12,3.54
Ботлихская,208,325,293,293,4,90.153846153846,274,93.52,15,5.12
Ботлихская,209,371,346,346,0,93.261455525606,342,98.84,4,1.16
Ботлихская,210,28,26,26,1,92.857142857143,23,88.46,2,7.69
Ботлихская,211,131,124,124,0,94.656488549618,121,97.58,3,2.42
Ботлихская,212,667,593,593,3,88.905547226387,519,87.52,71,11.97
Ботлихская,213,51,49,49,2,96.078431372549,45,91.84,2,4.08
Ботлихская,214,502,500,500,21,99.601593625498,243,48.6,236,47.2
Буйнакская,215,341,267,267,0,78.299120234604,222,83.15,45,16.85
Буйнакская,216,1287,1222,1222,0,94.949494949495,1149,94.03,73,5.97
Буйнакская,217,340,319,319,0,93.823529411765,300,94.04,19,5.96
Буйнакская,218,2239,1841,1839,9,82.224207235373,1768,96.14,62,3.37
Буйнакская,219,511,503,503,0,98.434442270059,495,98.41,8,1.59
Буйнакская,220,1182,1148,1148,1,97.123519458545,1139,99.22,8,.7
Буйнакская,221,2057,1963,1963,3,95.430238210987,1776,90.47,184,9.37
Буйнакская,222,1838,1746,1746,0,94.994559303591,1676,95.99,70,4.01
Буйнакская,223,288,282,282,0,97.916666666667,262,92.91,20,7.09
Буйнакская,224,1692,1582,1582,0,93.498817966903,1503,95.01,79,4.99
Буйнакская,225,737,726,726,0,98.507462686567,719,99.04,7,.96
Буйнакская,226,153,147,147,0,96.078431372549,142,96.6,5,3.4
Буйнакская,227,382,374,374,0,97.905759162304,371,99.2,3,.8
Буйнакская,228,714,672,672,0,94.117647058824,665,98.96,7,1.04
Буйнакская,229,1575,1563,1563,0,99.238095238095,1556,99.55,7,.45
Буйнакская,230,836,811,811,0,97.009569377990,786,96.92,25,3.08
Буйнакская,231,2105,1569,1569,0,74.536817102138,1506,95.98,63,4.02
Буйнакская,232,109,105,105,0,96.330275229358,101,96.19,4,3.81
Буйнакская,233,2822,2373,2373,1,84.089298369950,2301,96.97,71,2.99
Буйнакская,234,1016,1014,908,5,99.803149606299,787,86.67,116,12.78
Буйнакская,235,664,608,608,2,91.566265060241,563,92.6,43,7.07
